NU_MATRICULA,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,DATA_NASC,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
200951099,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PASSIRA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,16/06/2001,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200965574,2019,2,TRANSFERENCIA EXTERNA,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PESQUEIRA,PE,BRA,catolé,CAMPINA GRANDE,PB,F,14/03/1993,N,A0,,,
200957541,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PESQUEIRA,PE,BRA,CENTRO,PESQUEIRA,PE,F,04/03/2000,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200951290,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PESQUEIRA,PE,BRA,CENTRO,PESQUEIRA,PE,F,09/07/2001,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200951363,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,DIVINOPOLIS,CARUARU,PE,F,11/06/1998,S,L2,SUPERIOR INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200951208,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,BOA VISTA,CARUARU,PE,M,09/03/1997,N,A0,,,
200956660,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,RENDEIRAS,CARUARU,PE,M,11/02/1999,N,A0,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200960042,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CEDRO,CARUARU,PE,M,23/02/1998,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200956432,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,ALTO DO MOURA,CARUARU,PE,M,26/08/1997,N,A0,,,
200958690,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,NOVO GRAVATA,GRAVATA,PE,M,16/06/2001,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200957900,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,30/01/2001,S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200960982,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,JIQUIA,RECIFE,PE,M,08/09/2000,S,L5,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200956459,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,16/03/1996,N,A0,,,
200956523,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,18/02/1998,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200951197,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,24/03/1997,N,A0,,,
200951136,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CENTRO,SAO BENTO DO UNA,PE,F,22/12/1986,N,A0,,,
200951063,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CENTRO,SURUBIM,PE,M,18/02/2001,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200956516,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CENTRO,TORITAMA,PE,M,11/02/2000,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,
200951057,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RIACHO DAS ALMAS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,08/12/2001,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200960889,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RIACHO DAS ALMAS,PE,BRA,ZONA RURAL,RIACHO DAS ALMAS,PE,F,03/03/2000,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200951660,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAIRE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,19/09/2000,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200958585,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAIRE,PE,BRA,COHAB,SAIRE,PE,M,20/03/1990,S,L5,,,
200957989,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SALGUEIRO,PE,BRA,COHAB I,BELO JARDIM,PE,F,14/05/1997,S,L6,,SUPERIOR INCOMPLETO,
200951082,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SANTA CRUZ DO CAPIBARIBE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,29/05/2003,N,A0,,SUPERIOR INCOMPLETO,
200951122,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SANTA CRUZ DO CAPIBARIBE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,31/03/1999,N,A0,ENSINO MEDIO,ENSINO MEDIO,
200956589,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SANTO ANDRE,SP,BRA,SÃO PEDRO,BELO JARDIM,PE,M,24/03/2001,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,
200951193,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SANTO ANDRE,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,13/06/2000,N,A0,SUPERIOR INCOMPLETO,ENSINO MEDIO,
200952293,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SANTO ANDRE,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,23/09/2001,S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200951100,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SANTOS,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,29/10/2001,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200956526,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO CAITANO,PE,BRA,CENTRO,SAO CAITANO,PE,M,24/05/1990,N,A0,,,
200951080,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO JOAQUIM DO MONTE,PE,BRA,CENTRO,CUPIRA,PE,F,22/10/1998,N,A0,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,
200960972,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO JOAQUIM DO MONTE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,21/06/1999,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200956556,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO JOAQUIM DO MONTE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,05/04/1999,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,
200951227,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO LOURENÇO DA MATA,PE,BRA,CASA CAIADA,OLINDA,PE,M,27/10/1999,S,L6,ENSINO MEDIO,SUPERIOR INCOMPLETO,
200951055,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO PAULO,SP,BRA,JOSÉ ANTÔNIO LIBERATO,CARUARU,PE,F,04/09/2000,S,L1,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,
200958685,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO PAULO,SP,BRA,JOAO MOTA,CARUARU,PE,F,30/07/1989,S,L5,,ENSINO FUNDAMENTAL,
200951598,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,05/03/1999,S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200958207,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,05/07/2001,S,L6,ENSINO MEDIO,SUPERIOR INCOMPLETO,
200956672,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,04/09/1997,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,
200957871,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO PAULO,SP,BRA,CENTRO,VERTENTES,PE,M,07/11/1997,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200956638,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SERRA TALHADA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,08/03/2001,N,A0,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200951137,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SURUBIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,24/02/2002,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200958327,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SURUBIM,PE,BRA,LAGOA DA VACA,SURUBIM,PE,M,15/05/1999,S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200956628,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SURUBIM,PE,BRA,LAGOA DA VACA,SURUBIM,PE,M,26/06/2000,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200956640,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SURUBIM,PE,BRA,CENTRO,TORITAMA,PE,F,04/10/1995,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200951117,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,TAQUARITINGA DO NORTE,PE,BRA,CENTRO,BREJO DA MADRE DE DEUS,PE,F,17/07/2000,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,
200952784,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,TAQUARITINGA DO NORTE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,13/07/2000,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,
200957691,2019,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,VALINHOS,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,16/08/2001,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200951294,2019,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,VITORIA DE SANTO ANTAO,PE,BRA,SANTO ANTONIO,GRAVATA,PE,M,04/11/2000,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200958381,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,AFOGADOS DA INGAZEIRA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,15/11/1996,S,L14,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,DEFICIENCIA FISICA
200958656,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,AGRESTINA,PE,BRA,CENTRO,AGRESTINA,PE,F,15/08/1995,S,L5,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200958443,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,AGUA PRETA,PE,BRA,JOSE CARLOS DE OLIVEIRA,CARUARU,PE,M,04/04/2000,S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200953970,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,ALTINHO,PE,BRA,CENTRO,ALTINHO,PE,M,26/08/1998,S,L6,ENSINO MEDIO,APERFEICOAMENTO,
200951501,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,ARAPIRACA,AL,BRA,CENTRO,TORITAMA,PE,F,02/05/2001,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200956512,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BELO JARDIM,PE,BRA,CENTRO,BELO JARDIM,PE,F,12/04/2001,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200957813,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BELO JARDIM,PE,BRA,SANTO ANTONIO,BELO JARDIM,PE,M,25/06/2001,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200958305,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BELO JARDIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,13/02/2001,S,L6,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,
200953790,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BELO JARDIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,26/06/1997,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200953332,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BELO JARDIM,PE,BRA,CENTRO,SANHARO,PE,M,04/01/1995,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200954036,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BELO JARDIM,PE,BRA,CENTRO,SANHARO,PE,M,05/04/1999,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200957886,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,COHAB,BEZERROS,PE,F,06/02/1997,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200950987,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,SAO JOSE,BEZERROS,PE,M,04/11/1991,N,A0,,,
200956528,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,M,10/12/1984,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200954006,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,STº AMARO 1,BEZERROS,PE,M,14/04/1992,S,L1,,,
200956574,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,DIVINOPOLIS,CARUARU,PE,M,26/09/1992,N,A0,,,
200958647,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,BAIRRO NOVO,GRAVATA,PE,M,06/03/2001,S,L5,ALFABETIZADO SEM CURSOS REGULARES,ALFABETIZADO SEM CURSOS REGULARES,
200958273,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,05/05/1977,S,L6,ALFABETIZADO SEM CURSOS REGULARES,ALFABETIZADO SEM CURSOS REGULARES,
200960040,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BONITO,PE,BRA,CENTRO,BEZERROS,PE,M,21/06/1996,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200956472,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BONITO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,18/06/1996,N,A0,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200956552,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BREJO DA MADRE DE DEUS,PE,BRA,CENTRO,BREJO DA MADRE DE DEUS,PE,M,19/04/1989,N,A0,,,
200956456,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CAMPINA GRANDE,PB,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,14/03/2000,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200949898,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CAMPINA GRANDE,PB,BRA,CENTRO,SANTA CRUZ DO CAPIBARIBE,PE,F,03/05/1995,N,A0,,,
200958674,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CANHOTINHO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,21/12/1999,S,L5,,APERFEICOAMENTO,
200958633,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,TANCREDO NEVES,BELO JARDIM,PE,F,16/03/2001,S,L5,,SUPERIOR INCOMPLETO,
200956421,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,SAO PEDRO,BELO JARDIM,PE,M,14/05/1999,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200958703,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,CENTRO,CACHOEIRINHA,PE,M,26/03/2001,S,L5,ENSINO FUNDAMENTAL,ENSINO MEDIO,
200950777,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,JOAO MOTA,CARUARU,PE,F,09/09/2001,N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,
200958662,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,NOSSA SENHORA DAS DORES,CARUARU,PE,F,11/07/1999,S,L5,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,
200956509,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,DIVINOPOLIS,CARUARU,PE,F,20/08/2000,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200958119,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,F,20/10/1999,S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200958145,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,F,23/04/2001,S,L6,ENSINO MEDIO,ENSINO FUNDAMENTAL,
200953802,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,DIVINOPOLIS,CARUARU,PE,F,28/04/1999,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200958348,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,F,29/08/1999,S,L6,ENSINO FUNDAMENTAL,ALFABETIZADO SEM CURSOS REGULARES,
200953974,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,DIVINOPOLIS,CARUARU,PE,M,01/07/2001,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,
200958410,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,BOA VISTA,CARUARU,PE,M,02/01/2001,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200957854,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,SAO FRANCISCO,CARUARU,PE,M,06/04/2000,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200949773,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,M,07/11/1999,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200952454,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,M,10/07/1995,N,A0,,,
200957781,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,SANTA ROSA,CARUARU,PE,M,10/08/1999,S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,
200950780,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,ALTO DO MOURA,CARUARU,PE,M,11/10/2001,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200953952,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,PETROPOLIS,CARUARU,PE,M,12/11/1991,N,A0,,,
200949976,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,VASSOURAL,CARUARU,PE,M,15/01/2001,N,A0,SUPERIOR INCOMPLETO,ENSINO MEDIO,
200950548,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,M,16/11/2000,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200957663,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,RENDEIRAS,CARUARU,PE,M,18/03/2000,S,L2,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200953864,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,ALTO DO MOURA,CARUARU,PE,M,18/07/1992,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200957833,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,RIACHAO,CARUARU,PE,M,18/09/2001,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200953726,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,RENDEIRAS,CARUARU,PE,M,20/01/1997,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL,
200956537,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,INDIANOPOLIS,CARUARU,PE,M,22/07/1998,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200949535,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,KENNEDY,CARUARU,PE,M,26/02/1999,N,A0,,SUPERIOR INCOMPLETO,
200953965,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,CIDADE ALTA,CARUARU,PE,M,26/10/1999,S,L5,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200950739,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,PETROPOLIS,CARUARU,PE,M,28/10/2000,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200950415,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,VASSOURAL,CARUARU,PE,M,30/12/1998,S,L6,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200953968,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,05/06/2002,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200950520,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,08/01/1998,N,A0,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200953922,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,08/06/2001,S,L2,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,
200957942,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,18/06/2001,S,L6,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200950886,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CATENDE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,22/11/2001,S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,
200960968,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CHA GRANDE,PE,BRA,PRADO,GRAVATA,PE,F,30/03/1998,S,L1,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200957500,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CORTES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,12/11/1998,S,L2,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,
200949808,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,FORTALEZA,CE,BRA,KENNEDY,CARUARU,PE,M,29/07/1996,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200958563,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GARANHUNS,PE,BRA,ALOISIO PINTO,GARANHUNS,PE,M,27/03/2001,S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200952105,2019,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,20/12/2000,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200950136,2019,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GRAVATA,PE,BRA,NOVA CARUARU,CARUARU,PE,F,19/11/1996,N,A0,,,
