NU_MATRICULA,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,DATA_NASC,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
200925841,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PANELAS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,25/11/1995,S,L2,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,
200925485,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PANELAS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,25/11/1999,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200924436,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PASSIRA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,02/04/1995,N,A0,,,
200929381,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PAULISTA,PE,BRA,SANTA ROSA,CARUARU,PE,M,16/01/1979,N,A0,ALFABETIZADO SEM CURSOS REGULARES,SUPERIOR INCOMPLETO,
200939966,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PESQUEIRA,PE,BRA,CENTRO,PESQUEIRA,PE,F,11/12/2000,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200928417,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PESQUEIRA,PE,BRA,CENTRO,PESQUEIRA,PE,F,15/10/1997,S,L6,,ENSINO MEDIO,
200920750,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,PESQUEIRA,PE,BRA,CENTRO,SANHARO,PE,M,05/01/2000,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200925366,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,QUIPAPA,PE,BRA,CIDADE UNIVERSITARIA,QUIPAPA,PE,F,18/07/1995,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200923022,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CENTRO,BONITO,PE,M,07/12/1994,N,A0,,,
200925745,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,BOA VISTA,CARUARU,PE,F,01/04/2000,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200928808,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,SALGADO,CARUARU,PE,F,04/03/1997,S,L5,ENSINO SUPERIOR,APERFEICOAMENTO,
200926939,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,NOSSA SENHORA DAS DORES,CARUARU,PE,F,10/11/1996,N,A0,,,
200923058,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,UNIVERSITARIO,CARUARU,PE,M,17/10/2000,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200923338,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,INDIANOPOLIS,CARUARU,PE,M,22/06/1999,N,A0,APERFEICOAMENTO,ENSINO SUPERIOR,
200925999,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CENTRO,ESCADA,PE,M,24/07/1996,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200922487,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,25/10/1998,S,L2,,,
200924863,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,IPSEP,RECIFE,PE,F,26/05/1999,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200922621,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,02/02/1998,S,L6,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200922995,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,13/04/1998,S,L2,,,
200925093,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CAXANGA,RECIFE,PE,M,14/05/1998,S,L6,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200924681,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,28/12/1995,N,A0,,,
200922401,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAIRE,PE,BRA,CENTRO,BEZERROS,PE,F,28/07/1998,S,L10,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,VISAO SUB-NORMAL OU BAIXA VISAO
200926076,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAIRE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,25/06/1998,S,L5,,,
200925741,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SANTA CRUZ DO CAPIBARIBE,PE,BRA,CENTRO,AFOGADOS DA INGAZEIRA,PE,F,16/09/1998,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200925863,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SANTA ISABEL,SP,BRA,RENDEIRAS,CARUARU,PE,F,30/11/1999,S,L5,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200926468,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO BENEDITO DO SUL,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,29/07/1998,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200923528,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO CAITANO,PE,BRA,COHAB,BEZERROS,PE,M,04/03/1996,N,A0,ENSINO FUNDAMENTAL,ALFABETIZADO SEM CURSOS REGULARES,
200923227,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO CAITANO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,27/06/2000,S,L6,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,
200924645,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO CAITANO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,23/02/1991,S,L1,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,
200924514,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO JOAO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,04/06/1995,S,L2,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,
200926993,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO JOAQUIM DO MONTE,PE,BRA,CENTRO,BEZERROS,PE,F,27/03/2000,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200928495,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO JOAQUIM DO MONTE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,01/07/1997,S,L2,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,
200925317,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO JOAQUIM DO MONTE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,14/03/2001,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200922992,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO JOAQUIM DO MONTE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,17/04/2000,N,A0,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200923260,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SAO PAULO,SP,BRA,CENTRO,ESCADA,PE,F,15/10/1999,S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200925684,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SERRA TALHADA,PE,BRA,PETROPOLIS,CARUARU,PE,F,30/04/1999,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200922958,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SURUBIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,09/11/2000,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,
200923036,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SURUBIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,18/11/2000,N,A0,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,
200925449,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SURUBIM,PE,BRA,CHÃ DO MARINHEIRO,SURUBIM,PE,F,07/09/1995,N,A0,,,
200925115,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SURUBIM,PE,BRA,LAGOA DA VACA,SURUBIM,PE,F,11/09/1997,N,A0,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200922990,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SURUBIM,PE,BRA,SÃO SEBASTIÃO,SURUBIM,PE,F,28/05/2000,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200926044,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SURUBIM,PE,BRA,LAGOA DA VACA,SURUBIM,PE,M,17/04/1998,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200925037,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,SURUBIM,PE,BRA,CENTRO,TORITAMA,PE,F,27/09/1997,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200924369,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,TORITAMA,PE,BRA,CENTRO,TORITAMA,PE,M,18/10/1985,S,L1,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200928725,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,VITORIA DE SANTO ANTAO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,11/08/1996,S,L5,SUPERIOR INCOMPLETO,ENSINO MEDIO,
200925603,2018,2,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,VITORIA DE SANTO ANTAO,PE,BRA,LIVRAMENTO,VITORIA DE SANTO ANTAO,PE,M,18/01/1996,N,A0,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,
200920578,2018,1,SISU,AGRESTE,1000,ADMINISTRAÇÃO -CAA,,,,UNIVERSITARIO,CARUARU,PE,M,27/11/1993,S,L5,,,
200921622,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,AGRESTINA,PE,BRA,CENTRO,AGRESTINA,PE,M,29/11/2000,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200928464,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,AGRESTINA,PE,BRA,CIDADE ALTA,CARUARU,PE,F,24/01/1992,N,A0,,,
200928273,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,AGRESTINA,PE,BRA,CENTRO,CUPIRA,PE,F,01/11/1998,S,L6,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,
200929345,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,ARAPIRACA,AL,BRA,NOSSA SENHORA DAS DORES,CARUARU,PE,M,04/05/1999,N,A0,ENSINO MEDIO,ENSINO MEDIO,
200921195,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BELO JARDIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,29/09/1997,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200928478,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BELO JARDIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,12/06/1999,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200928667,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,F,22/03/2000,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200925645,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,F,28/01/2000,S,L5,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,
200925455,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,M,09/09/1998,S,L5,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200925717,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,M,16/02/2000,S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200925864,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,03/11/1999,S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200925601,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,06/10/1998,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,
200925418,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BEZERROS,PE,BRA,ALTO DO AÇUDE,RIACHO DAS ALMAS,PE,F,12/05/1993,N,A0,,,
200925725,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BONITO,PE,BRA,CENTRO,BONITO,PE,F,13/01/1999,S,L2,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,
200925442,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BONITO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,26/06/1976,N,A0,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,
200924845,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,BREJO DA MADRE DE DEUS,PE,BRA,BOA ESPERANÇA,BREJO DA MADRE DE DEUS,PE,F,30/03/1998,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200924020,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CACHOEIRINHA,PE,BRA,CENTRO,CACHOEIRINHA,PE,M,25/06/1999,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,
200921911,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CAMBUI,MG,BRA,MERCADINHO,IMPERATRIZ,MA,M,16/11/1997,S,L6,ENSINO MEDIO,SUPERIOR INCOMPLETO,
200924939,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CAMOCIM DE SAO FELIX,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,02/02/1999,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,
200920500,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CAMPINA GRANDE,PB,BRA,CENTRO,BREJO DA MADRE DE DEUS,PE,M,29/12/2000,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,
200923892,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CAPITAO LEONIDAS MARQUES,PR,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,24/10/1998,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL,
200925359,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,SANTO ANTONIO,BELO JARDIM,PE,M,04/03/2000,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200926891,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,RIACHAO,CARUARU,PE,F,03/04/1999,S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200925696,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,F,31/12/1994,N,A0,ALFABETIZADO SEM CURSOS REGULARES,SUPERIOR INCOMPLETO,
200921820,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,RENDEIRAS,CARUARU,PE,M,01/04/1997,N,A0,SUPERIOR INCOMPLETO,ENSINO MEDIO,
200920518,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,M,02/02/2000,S,L1,SUPERIOR INCOMPLETO,ALFABETIZADO SEM CURSOS REGULARES,
200922457,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,KENNEDY,CARUARU,PE,M,05/06/2000,S,L5,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200921910,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,PETROPOLIS,CARUARU,PE,M,05/07/2000,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200925413,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,INDIANOPOLIS,CARUARU,PE,M,06/12/1996,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200923709,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,SANTA ROSA,CARUARU,PE,M,09/03/1998,N,A0,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200928895,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,PETROPOLIS,CARUARU,PE,M,13/06/2000,S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200921487,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,CEDRO,CARUARU,PE,M,13/07/2000,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200924063,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,M,18/08/1993,S,L6,ENSINO MEDIO,SUPERIOR INCOMPLETO,
200925756,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,NOVA CARUARU,CARUARU,PE,M,18/09/1997,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,
200924040,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,INDIANOPOLIS,CARUARU,PE,M,20/06/1998,N,A0,ENSINO FUNDAMENTAL,APERFEICOAMENTO,
200925959,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,SANTA ROSA,CARUARU,PE,M,23/12/1990,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200920817,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,RENDEIRAS,CARUARU,PE,M,28/06/2000,S,L2,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,
200924762,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,BAIRRO NOVO,GRAVATA,PE,M,15/03/1999,N,A0,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,
200925259,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,30/07/1994,N,A0,,APERFEICOAMENTO,
200921085,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,23/09/1997,S,L1,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,
200928363,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,26/04/1998,S,L2,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,
200925327,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CUPIRA,PE,BRA,CENTRO,CUPIRA,PE,M,15/09/1975,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200925727,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,CUPIRA,PE,BRA,CENTRO,CUPIRA,PE,M,20/11/1999,S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,
200929380,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,FREI INOCENCIO,MG,BRA,CENTRO,BEZERROS,PE,M,04/09/1998,N,A0,,SEGUNDO GRAU INCOMPLETO,
200923608,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,F,29/02/2000,N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,
200928498,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,F,31/07/2000,S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200921492,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GARANHUNS,PE,BRA,SANTO ANTONIO,GARANHUNS,PE,M,23/08/1983,S,L5,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,
200924582,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,02/07/1999,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,
200925990,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,13/11/1999,N,A0,APERFEICOAMENTO,ENSINO SUPERIOR,
200924103,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GRAVATA,PE,BRA,QUINZE DE NOVEMBRO,GRAVATA,PE,M,04/08/2000,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200921664,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GRAVATA,PE,BRA,PRADO,GRAVATA,PE,M,09/12/1999,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200920835,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GRAVATA,PE,BRA,BOA VISTA,GRAVATA,PE,M,14/04/1997,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200924079,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GRAVATA,PE,BRA,CRUZEIRO,GRAVATA,PE,M,26/01/1990,N,A0,,,
200929409,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GRAVATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,28/08/1999,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200925968,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,GUARUJA,SP,BRA,CIDADE JARDIM,CARUARU,PE,F,02/03/1998,S,L2,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,
200929353,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,JABOATAO DOS GUARARAPES,PE,BRA,PETROPOLIS,CARUARU,PE,F,28/04/1996,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200924350,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,JOAO ALFREDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,13/08/1998,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200928870,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,LAJEDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,15/10/1994,S,L2,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,
200926095,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,LAJEDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,25/09/2000,S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,
200921514,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,F,03/10/2000,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,
200928841,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,LIMOEIRO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,06/01/2000,S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200928834,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,LIMOEIRO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,30/08/1997,S,L1,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,
200926266,2018,2,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,MAUA,SP,BRA,SALGADO,CARUARU,PE,M,12/10/1991,S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,
200922306,2018,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,PALMARES,PE,BRA,SANTO ONOFRE,PALMARES,PE,M,10/04/1986,S,L13,,,DEFICIENCIA FISICA
